age,count,date,deceased,gender,medical_worker,prefecture,status
-64,373,2021-12-22,FALSE,F,FALSE,40,2
-64,1917,2021-12-22,FALSE,F,FALSE,40,3
65-,19,2021-12-22,FALSE,F,FALSE,40,1
65-,17,2021-12-22,FALSE,F,FALSE,40,2
65-,148,2021-12-22,FALSE,F,FALSE,40,3
-64,355,2021-12-22,FALSE,M,FALSE,40,1
-64,403,2021-12-22,FALSE,M,FALSE,40,2
-64,814,2021-12-22,FALSE,M,FALSE,40,3
65-,13,2021-12-22,FALSE,M,FALSE,40,1
65-,17,2021-12-22,FALSE,M,FALSE,40,2
65-,101,2021-12-22,FALSE,M,FALSE,40,3
UNK,11,2021-12-22,TRUE,U,FALSE,40,1
UNK,15,2021-12-22,TRUE,U,FALSE,40,2
UNK,80,2021-12-22,TRUE,U,FALSE,40,3
-64,251,2021-12-23,FALSE,F,FALSE,40,1
-64,280,2021-12-23,FALSE,F,FALSE,40,2
-64,2449,2021-12-23,FALSE,F,FALSE,40,3
65-,10,2021-12-23,FALSE,F,FALSE,40,1
65-,25,2021-12-23,FALSE,F,FALSE,40,2
65-,191,2021-12-23,FALSE,F,FALSE,40,3
-64,408,2021-12-23,FALSE,M,FALSE,40,1
-64,410,2021-12-23,FALSE,M,FALSE,40,2
-64,1069,2021-12-23,FALSE,M,FALSE,40,3
65-,18,2021-12-23,FALSE,M,FALSE,40,1
65-,15,2021-12-23,FALSE,M,FALSE,40,2
65-,155,2021-12-23,FALSE,M,FALSE,40,3
UNK,14,2021-12-23,TRUE,U,FALSE,40,1
UNK,8,2021-12-23,TRUE,U,FALSE,40,2
UNK,94,2021-12-23,TRUE,U,FALSE,40,3
-64,257,2021-12-24,FALSE,F,FALSE,40,1
-64,326,2021-12-24,FALSE,F,FALSE,40,2
-64,3601,2021-12-24,FALSE,F,FALSE,40,3
65-,27,2021-12-24,FALSE,F,FALSE,40,1
65-,20,2021-12-24,FALSE,F,FALSE,40,2
65-,303,2021-12-24,FALSE,F,FALSE,40,3
-64,398,2021-12-24,FALSE,M,FALSE,40,1
-64,455,2021-12-24,FALSE,M,FALSE,40,2
-64,1376,2021-12-24,FALSE,M,FALSE,40,3
65-,16,2021-12-24,FALSE,M,FALSE,40,1
65-,12,2021-12-24,FALSE,M,FALSE,40,2
65-,203,2021-12-24,FALSE,M,FALSE,40,3
-64,1,2021-12-24,FALSE,U,FALSE,40,3
UNK,10,2021-12-24,TRUE,U,FALSE,40,1
UNK,24,2021-12-24,TRUE,U,FALSE,40,2
UNK,95,2021-12-24,TRUE,U,FALSE,40,3
-64,482,2021-12-25,FALSE,F,FALSE,40,1
-64,1169,2021-12-25,FALSE,F,FALSE,40,2
-64,939,2021-12-25,FALSE,F,FALSE,40,3
65-,30,2021-12-25,FALSE,F,FALSE,40,1
65-,90,2021-12-25,FALSE,F,FALSE,40,2
65-,156,2021-12-25,FALSE,F,FALSE,40,3
-64,668,2021-12-25,FALSE,M,FALSE,40,1
-64,1348,2021-12-25,FALSE,M,FALSE,40,2
-64,332,2021-12-25,FALSE,M,FALSE,40,3
65-,22,2021-12-25,FALSE,M,FALSE,40,1
65-,61,2021-12-25,FALSE,M,FALSE,40,2
65-,120,2021-12-25,FALSE,M,FALSE,40,3
UNK,8,2021-12-25,TRUE,U,FALSE,40,1
UNK,29,2021-12-25,TRUE,U,FALSE,40,2
UNK,11,2021-12-25,TRUE,U,FALSE,40,3
-64,360,2021-12-26,FALSE,F,FALSE,40,1
-64,790,2021-12-26,FALSE,F,FALSE,40,2
-64,39,2021-12-26,FALSE,F,FALSE,40,3
65-,8,2021-12-26,FALSE,F,FALSE,40,1
65-,25,2021-12-26,FALSE,F,FALSE,40,2
65-,3,2021-12-26,FALSE,F,FALSE,40,3
-64,443,2021-12-26,FALSE,M,FALSE,40,1
-64,1011,2021-12-26,FALSE,M,FALSE,40,2
-64,9,2021-12-26,FALSE,M,FALSE,40,3
65-,17,2021-12-26,FALSE,M,FALSE,40,1
65-,37,2021-12-26,FALSE,M,FALSE,40,2
65-,3,2021-12-26,FALSE,M,FALSE,40,3
UNK,4,2021-12-26,TRUE,U,FALSE,40,1
UNK,16,2021-12-26,TRUE,U,FALSE,40,2
UNK,1,2021-12-26,TRUE,U,FALSE,40,3
-64,126,2021-12-27,FALSE,F,FALSE,40,1
-64,259,2021-12-27,FALSE,F,FALSE,40,2
-64,1827,2021-12-27,FALSE,F,FALSE,40,3
65-,7,2021-12-27,FALSE,F,FALSE,40,1
65-,12,2021-12-27,FALSE,F,FALSE,40,2
65-,239,2021-12-27,FALSE,F,FALSE,40,3
-64,157,2021-12-27,FALSE,M,FALSE,40,1
-64,304,2021-12-27,FALSE,M,FALSE,40,2
-64,703,2021-12-27,FALSE,M,FALSE,40,3
65-,2,2021-12-27,FALSE,M,FALSE,40,1
65-,18,2021-12-27,FALSE,M,FALSE,40,2
65-,164,2021-12-27,FALSE,M,FALSE,40,3
UNK,5,2021-12-27,TRUE,U,FALSE,40,1
UNK,10,2021-12-27,TRUE,U,FALSE,40,2
UNK,9,2021-12-27,TRUE,U,FALSE,40,3
-64,123,2021-12-28,FALSE,F,FALSE,40,1
-64,266,2021-12-28,FALSE,F,FALSE,40,2
-64,1636,2021-12-28,FALSE,F,FALSE,40,3
65-,14,2021-12-28,FALSE,F,FALSE,40,1
65-,25,2021-12-28,FALSE,F,FALSE,40,2
65-,212,2021-12-28,FALSE,F,FALSE,40,3
-64,147,2021-12-28,FALSE,M,FALSE,40,1
-64,357,2021-12-28,FALSE,M,FALSE,40,2
-64,661,2021-12-28,FALSE,M,FALSE,40,3
65-,7,2021-12-28,FALSE,M,FALSE,40,1
65-,10,2021-12-28,FALSE,M,FALSE,40,2
65-,170,2021-12-28,FALSE,M,FALSE,40,3
UNK,7,2021-12-28,TRUE,U,FALSE,40,1
UNK,10,2021-12-28,TRUE,U,FALSE,40,2
UNK,18,2021-12-28,TRUE,U,FALSE,40,3
-64,43,2021-12-29,FALSE,F,FALSE,40,1
-64,37,2021-12-29,FALSE,F,FALSE,40,2
-64,1238,2021-12-29,FALSE,F,FALSE,40,3
65-,3,2021-12-29,FALSE,F,FALSE,40,1
65-,2,2021-12-29,FALSE,F,FALSE,40,2
65-,147,2021-12-29,FALSE,F,FALSE,40,3
UNK,1,2021-12-29,TRUE,F,FALSE,40,3
-64,47,2021-12-29,FALSE,M,FALSE,40,1
-64,39,2021-12-29,FALSE,M,FALSE,40,2
-64,406,2021-12-29,FALSE,M,FALSE,40,3
65-,2,2021-12-29,FALSE,M,FALSE,40,1
65-,3,2021-12-29,FALSE,M,FALSE,40,2
65-,110,2021-12-29,FALSE,M,FALSE,40,3
UNK,2,2021-12-29,TRUE,U,FALSE,40,1
UNK,5,2021-12-29,TRUE,U,FALSE,40,3
-64,2,2021-12-30,FALSE,F,FALSE,40,1
-64,11,2021-12-30,FALSE,F,FALSE,40,2
-64,201,2021-12-30,FALSE,F,FALSE,40,3
65-,23,2021-12-30,FALSE,F,FALSE,40,3
-64,4,2021-12-30,FALSE,M,FALSE,40,1
-64,12,2021-12-30,FALSE,M,FALSE,40,2
-64,51,2021-12-30,FALSE,M,FALSE,40,3
65-,1,2021-12-30,FALSE,M,FALSE,40,2
65-,27,2021-12-30,FALSE,M,FALSE,40,3
UNK,1,2021-12-30,TRUE,U,FALSE,40,3
-64,11,2021-12-31,FALSE,F,FALSE,40,3
65-,2,2021-12-31,FALSE,F,FALSE,40,3
-64,1,2021-12-31,FALSE,M,FALSE,40,2
-64,1,2021-12-31,FALSE,M,FALSE,40,3
65-,1,2021-12-31,FALSE,M,FALSE,40,3
-64,8,2022-01-03,FALSE,F,FALSE,40,3
65-,3,2022-01-03,FALSE,F,FALSE,40,3
-64,1,2022-01-03,FALSE,M,FALSE,40,2
-64,8,2022-01-03,FALSE,M,FALSE,40,3
65-,2,2022-01-03,FALSE,M,FALSE,40,3
-64,16,2022-01-04,FALSE,F,FALSE,40,1
-64,19,2022-01-04,FALSE,F,FALSE,40,2
-64,229,2022-01-04,FALSE,F,FALSE,40,3
65-,1,2022-01-04,FALSE,F,FALSE,40,1
65-,1,2022-01-04,FALSE,F,FALSE,40,2
65-,39,2022-01-04,FALSE,F,FALSE,40,3
-64,16,2022-01-04,FALSE,M,FALSE,40,1
-64,47,2022-01-04,FALSE,M,FALSE,40,2
-64,126,2022-01-04,FALSE,M,FALSE,40,3
65-,2,2022-01-04,FALSE,M,FALSE,40,1
65-,28,2022-01-04,FALSE,M,FALSE,40,3
UNK,1,2022-01-04,FALSE,U,FALSE,40,1
UNK,1,2022-01-04,FALSE,U,FALSE,40,2
UNK,4,2022-01-04,FALSE,U,FALSE,40,3
-64,90,2022-01-05,FALSE,F,FALSE,40,1
-64,214,2022-01-05,FALSE,F,FALSE,40,2
-64,890,2022-01-05,FALSE,F,FALSE,40,3
65-,7,2022-01-05,FALSE,F,FALSE,40,1
65-,22,2022-01-05,FALSE,F,FALSE,40,2
65-,260,2022-01-05,FALSE,F,FALSE,40,3
-64,183,2022-01-05,FALSE,M,FALSE,40,1
-64,278,2022-01-05,FALSE,M,FALSE,40,2
-64,420,2022-01-05,FALSE,M,FALSE,40,3
65-,8,2022-01-05,FALSE,M,FALSE,40,1
65-,18,2022-01-05,FALSE,M,FALSE,40,2
65-,247,2022-01-05,FALSE,M,FALSE,40,3
UNK,4,2022-01-05,FALSE,U,FALSE,40,1
UNK,9,2022-01-05,FALSE,U,FALSE,40,2
UNK,7,2022-01-05,FALSE,U,FALSE,40,3
-64,87,2022-01-06,FALSE,F,FALSE,40,1
-64,214,2022-01-06,FALSE,F,FALSE,40,2
-64,1588,2022-01-06,FALSE,F,FALSE,40,3
65-,7,2022-01-06,FALSE,F,FALSE,40,1
65-,13,2022-01-06,FALSE,F,FALSE,40,2
65-,429,2022-01-06,FALSE,F,FALSE,40,3
-64,143,2022-01-06,FALSE,M,FALSE,40,1
-64,313,2022-01-06,FALSE,M,FALSE,40,2
-64,732,2022-01-06,FALSE,M,FALSE,40,3
65-,6,2022-01-06,FALSE,M,FALSE,40,1
65-,15,2022-01-06,FALSE,M,FALSE,40,2
65-,414,2022-01-06,FALSE,M,FALSE,40,3
UNK,2,2022-01-06,FALSE,U,FALSE,40,1
UNK,10,2022-01-06,FALSE,U,FALSE,40,2
UNK,23,2022-01-06,FALSE,U,FALSE,40,3
-64,208,2022-01-07,FALSE,F,FALSE,40,1
-64,374,2022-01-07,FALSE,F,FALSE,40,2
-64,3015,2022-01-07,FALSE,F,FALSE,40,3
65-,15,2022-01-07,FALSE,F,FALSE,40,1
65-,27,2022-01-07,FALSE,F,FALSE,40,2
65-,934,2022-01-07,FALSE,F,FALSE,40,3
-64,263,2022-01-07,FALSE,M,FALSE,40,1
-64,432,2022-01-07,FALSE,M,FALSE,40,2
-64,1154,2022-01-07,FALSE,M,FALSE,40,3
65-,8,2022-01-07,FALSE,M,FALSE,40,1
65-,25,2022-01-07,FALSE,M,FALSE,40,2
65-,781,2022-01-07,FALSE,M,FALSE,40,3
UNK,1,2022-01-07,FALSE,M,FALSE,40,1
UNK,11,2022-01-07,FALSE,U,FALSE,40,1
UNK,23,2022-01-07,FALSE,U,FALSE,40,2
UNK,83,2022-01-07,FALSE,U,FALSE,40,3
-64,294,2022-01-08,FALSE,F,FALSE,40,1
-64,472,2022-01-08,FALSE,F,FALSE,40,2
-64,3586,2022-01-08,FALSE,F,FALSE,40,3
65-,11,2022-01-08,FALSE,F,FALSE,40,1
65-,29,2022-01-08,FALSE,F,FALSE,40,2
65-,959,2022-01-08,FALSE,F,FALSE,40,3
-64,375,2022-01-08,FALSE,M,FALSE,40,1
-64,604,2022-01-08,FALSE,M,FALSE,40,2
-64,881,2022-01-08,FALSE,M,FALSE,40,3
65-,8,2022-01-08,FALSE,M,FALSE,40,1
65-,24,2022-01-08,FALSE,M,FALSE,40,2
65-,777,2022-01-08,FALSE,M,FALSE,40,3
-64,1,2022-01-08,FALSE,U,FALSE,40,3
UNK,11,2022-01-08,FALSE,U,FALSE,40,1
UNK,11,2022-01-08,FALSE,U,FALSE,40,2
UNK,45,2022-01-08,FALSE,U,FALSE,40,3
-64,188,2022-01-09,FALSE,F,FALSE,40,1
-64,264,2022-01-09,FALSE,F,FALSE,40,2
-64,347,2022-01-09,FALSE,F,FALSE,40,3
65-,17,2022-01-09,FALSE,F,FALSE,40,1
65-,24,2022-01-09,FALSE,F,FALSE,40,2
65-,155,2022-01-09,FALSE,F,FALSE,40,3
-64,240,2022-01-09,FALSE,M,FALSE,40,1
-64,359,2022-01-09,FALSE,M,FALSE,40,2
-64,128,2022-01-09,FALSE,M,FALSE,40,3
65-,5,2022-01-09,FALSE,M,FALSE,40,1
65-,16,2022-01-09,FALSE,M,FALSE,40,2
65-,118,2022-01-09,FALSE,M,FALSE,40,3
UNK,1,2022-01-09,FALSE,U,FALSE,40,1
UNK,11,2022-01-09,FALSE,U,FALSE,40,2
UNK,7,2022-01-09,FALSE,U,FALSE,40,3
-64,23,2022-01-10,FALSE,F,FALSE,40,1
-64,20,2022-01-10,FALSE,F,FALSE,40,2
-64,64,2022-01-10,FALSE,F,FALSE,40,3
65-,1,2022-01-10,FALSE,F,FALSE,40,1
65-,104,2022-01-10,FALSE,F,FALSE,40,3
-64,35,2022-01-10,FALSE,M,FALSE,40,1
-64,22,2022-01-10,FALSE,M,FALSE,40,2
-64,37,2022-01-10,FALSE,M,FALSE,40,3
65-,79,2022-01-10,FALSE,M,FALSE,40,3
UNK,1,2022-01-10,FALSE,U,FALSE,40,1
UNK,2,2022-01-10,FALSE,U,FALSE,40,3
-64,123,2022-01-11,FALSE,F,FALSE,40,1
-64,181,2022-01-11,FALSE,F,FALSE,40,2
-64,2549,2022-01-11,FALSE,F,FALSE,40,3
65-,7,2022-01-11,FALSE,F,FALSE,40,1
65-,7,2022-01-11,FALSE,F,FALSE,40,2
65-,950,2022-01-11,FALSE,F,FALSE,40,3
-64,157,2022-01-11,FALSE,M,FALSE,40,1
-64,203,2022-01-11,FALSE,M,FALSE,40,2
-64,1124,2022-01-11,FALSE,M,FALSE,40,3
65-,3,2022-01-11,FALSE,M,FALSE,40,1
65-,9,2022-01-11,FALSE,M,FALSE,40,2
65-,713,2022-01-11,FALSE,M,FALSE,40,3
UNK,3,2022-01-11,FALSE,U,FALSE,40,1
UNK,6,2022-01-11,FALSE,U,FALSE,40,2
UNK,74,2022-01-11,FALSE,U,FALSE,40,3
-64,130,2022-01-12,FALSE,F,FALSE,40,1
-64,183,2022-01-12,FALSE,F,FALSE,40,2
-64,3670,2022-01-12,FALSE,F,FALSE,40,3
65-,6,2022-01-12,FALSE,F,FALSE,40,1
65-,17,2022-01-12,FALSE,F,FALSE,40,2
65-,1290,2022-01-12,FALSE,F,FALSE,40,3
-64,203,2022-01-12,FALSE,M,FALSE,40,1
-64,289,2022-01-12,FALSE,M,FALSE,40,2
-64,1374,2022-01-12,FALSE,M,FALSE,40,3
65-,5,2022-01-12,FALSE,M,FALSE,40,1
65-,15,2022-01-12,FALSE,M,FALSE,40,2
65-,982,2022-01-12,FALSE,M,FALSE,40,3
UNK,10,2022-01-12,FALSE,U,FALSE,40,1
UNK,8,2022-01-12,FALSE,U,FALSE,40,2
UNK,168,2022-01-12,FALSE,U,FALSE,40,3
-64,113,2022-01-13,FALSE,F,FALSE,40,1
-64,214,2022-01-13,FALSE,F,FALSE,40,2
-64,4232,2022-01-13,FALSE,F,FALSE,40,3
65-,7,2022-01-13,FALSE,F,FALSE,40,1
65-,9,2022-01-13,FALSE,F,FALSE,40,2
65-,1367,2022-01-13,FALSE,F,FALSE,40,3
-64,186,2022-01-13,FALSE,M,FALSE,40,1
-64,303,2022-01-13,FALSE,M,FALSE,40,2
-64,1660,2022-01-13,FALSE,M,FALSE,40,3
65-,10,2022-01-13,FALSE,M,FALSE,40,1
65-,18,2022-01-13,FALSE,M,FALSE,40,2
65-,973,2022-01-13,FALSE,M,FALSE,40,3
UNK,8,2022-01-13,FALSE,U,FALSE,40,1
UNK,15,2022-01-13,FALSE,U,FALSE,40,2
UNK,123,2022-01-13,FALSE,U,FALSE,40,3
-64,236,2022-01-14,FALSE,F,FALSE,40,1
-64,258,2022-01-14,FALSE,F,FALSE,40,2
-64,7264,2022-01-14,FALSE,F,FALSE,40,3
65-,18,2022-01-14,FALSE,F,FALSE,40,1
65-,26,2022-01-14,FALSE,F,FALSE,40,2
65-,1919,2022-01-14,FALSE,F,FALSE,40,3
-64,255,2022-01-14,FALSE,M,FALSE,40,1
-64,406,2022-01-14,FALSE,M,FALSE,40,2
-64,2388,2022-01-14,FALSE,M,FALSE,40,3
65-,14,2022-01-14,FALSE,M,FALSE,40,1
65-,25,2022-01-14,FALSE,M,FALSE,40,2
65-,1338,2022-01-14,FALSE,M,FALSE,40,3
-64,1,2022-01-14,FALSE,U,FALSE,40,3
65-,1,2022-01-14,FALSE,U,FALSE,40,3
UNK,13,2022-01-14,FALSE,U,FALSE,40,1
UNK,19,2022-01-14,FALSE,U,FALSE,40,2
UNK,136,2022-01-14,FALSE,U,FALSE,40,3
-64,341,2022-01-15,FALSE,F,FALSE,40,1
-64,505,2022-01-15,FALSE,F,FALSE,40,2
-64,4634,2022-01-15,FALSE,F,FALSE,40,3
65-,13,2022-01-15,FALSE,F,FALSE,40,1
65-,27,2022-01-15,FALSE,F,FALSE,40,2
65-,1367,2022-01-15,FALSE,F,FALSE,40,3
-64,359,2022-01-15,FALSE,M,FALSE,40,1
-64,667,2022-01-15,FALSE,M,FALSE,40,2
-64,1367,2022-01-15,FALSE,M,FALSE,40,3
65-,11,2022-01-15,FALSE,M,FALSE,40,1
65-,27,2022-01-15,FALSE,M,FALSE,40,2
65-,981,2022-01-15,FALSE,M,FALSE,40,3
-64,2,2022-01-15,FALSE,U,FALSE,40,3
UNK,7,2022-01-15,FALSE,U,FALSE,40,1
UNK,13,2022-01-15,FALSE,U,FALSE,40,2
UNK,61,2022-01-15,FALSE,U,FALSE,40,3
-64,90,2022-01-16,FALSE,F,FALSE,40,1
-64,384,2022-01-16,FALSE,F,FALSE,40,2
-64,318,2022-01-16,FALSE,F,FALSE,40,3
65-,5,2022-01-16,FALSE,F,FALSE,40,1
65-,19,2022-01-16,FALSE,F,FALSE,40,2
65-,171,2022-01-16,FALSE,F,FALSE,40,3
-64,138,2022-01-16,FALSE,M,FALSE,40,1
-64,475,2022-01-16,FALSE,M,FALSE,40,2
-64,203,2022-01-16,FALSE,M,FALSE,40,3
65-,7,2022-01-16,FALSE,M,FALSE,40,1
65-,19,2022-01-16,FALSE,M,FALSE,40,2
65-,126,2022-01-16,FALSE,M,FALSE,40,3
UNK,2,2022-01-16,FALSE,U,FALSE,40,1
UNK,9,2022-01-16,FALSE,U,FALSE,40,2
UNK,12,2022-01-16,FALSE,U,FALSE,40,3
-64,81,2022-01-17,FALSE,F,FALSE,40,1
-64,58,2022-01-17,FALSE,F,FALSE,40,2
-64,3213,2022-01-17,FALSE,F,FALSE,40,3
65-,9,2022-01-17,FALSE,F,FALSE,40,1
65-,6,2022-01-17,FALSE,F,FALSE,40,2
65-,1493,2022-01-17,FALSE,F,FALSE,40,3
-64,101,2022-01-17,FALSE,M,FALSE,40,1
-64,101,2022-01-17,FALSE,M,FALSE,40,2
-64,1384,2022-01-17,FALSE,M,FALSE,40,3
65-,6,2022-01-17,FALSE,M,FALSE,40,1
65-,5,2022-01-17,FALSE,M,FALSE,40,2
65-,937,2022-01-17,FALSE,M,FALSE,40,3
UNK,8,2022-01-17,FALSE,U,FALSE,40,1
UNK,9,2022-01-17,FALSE,U,FALSE,40,2
UNK,149,2022-01-17,FALSE,U,FALSE,40,3
-64,192,2022-01-18,FALSE,F,FALSE,40,1
-64,112,2022-01-18,FALSE,F,FALSE,40,2
-64,4544,2022-01-18,FALSE,F,FALSE,40,3
65-,16,2022-01-18,FALSE,F,FALSE,40,1
65-,10,2022-01-18,FALSE,F,FALSE,40,2
65-,2346,2022-01-18,FALSE,F,FALSE,40,3
-64,222,2022-01-18,FALSE,M,FALSE,40,1
-64,107,2022-01-18,FALSE,M,FALSE,40,2
-64,1693,2022-01-18,FALSE,M,FALSE,40,3
65-,18,2022-01-18,FALSE,M,FALSE,40,1
65-,8,2022-01-18,FALSE,M,FALSE,40,2
65-,1649,2022-01-18,FALSE,M,FALSE,40,3
UNK,8,2022-01-18,FALSE,U,FALSE,40,1
UNK,6,2022-01-18,FALSE,U,FALSE,40,2
UNK,233,2022-01-18,FALSE,U,FALSE,40,3
-64,184,2022-01-19,FALSE,F,FALSE,40,1
-64,177,2022-01-19,FALSE,F,FALSE,40,2
-64,5041,2022-01-19,FALSE,F,FALSE,40,3
65-,11,2022-01-19,FALSE,F,FALSE,40,1
65-,9,2022-01-19,FALSE,F,FALSE,40,2
65-,2513,2022-01-19,FALSE,F,FALSE,40,3
-64,271,2022-01-19,FALSE,M,FALSE,40,1
-64,293,2022-01-19,FALSE,M,FALSE,40,2
-64,1802,2022-01-19,FALSE,M,FALSE,40,3
65-,9,2022-01-19,FALSE,M,FALSE,40,1
65-,11,2022-01-19,FALSE,M,FALSE,40,2
65-,1706,2022-01-19,FALSE,M,FALSE,40,3
65-,2,2022-01-19,FALSE,U,FALSE,40,3
UNK,11,2022-01-19,FALSE,U,FALSE,40,1
UNK,12,2022-01-19,FALSE,U,FALSE,40,2
UNK,260,2022-01-19,FALSE,U,FALSE,40,3
-64,213,2022-01-20,FALSE,F,FALSE,40,1
-64,123,2022-01-20,FALSE,F,FALSE,40,2
-64,4978,2022-01-20,FALSE,F,FALSE,40,3
65-,20,2022-01-20,FALSE,F,FALSE,40,1
65-,9,2022-01-20,FALSE,F,FALSE,40,2
65-,2892,2022-01-20,FALSE,F,FALSE,40,3
-64,295,2022-01-20,FALSE,M,FALSE,40,1
-64,247,2022-01-20,FALSE,M,FALSE,40,2
-64,1887,2022-01-20,FALSE,M,FALSE,40,3
65-,9,2022-01-20,FALSE,M,FALSE,40,1
65-,9,2022-01-20,FALSE,M,FALSE,40,2
65-,2179,2022-01-20,FALSE,M,FALSE,40,3
UNK,8,2022-01-20,FALSE,U,FALSE,40,1
UNK,2,2022-01-20,FALSE,U,FALSE,40,2
UNK,297,2022-01-20,FALSE,U,FALSE,40,3
-64,276,2022-01-21,FALSE,F,FALSE,40,1
-64,102,2022-01-21,FALSE,F,FALSE,40,2
-64,7892,2022-01-21,FALSE,F,FALSE,40,3
65-,12,2022-01-21,FALSE,F,FALSE,40,1
65-,6,2022-01-21,FALSE,F,FALSE,40,2
65-,3804,2022-01-21,FALSE,F,FALSE,40,3
-64,243,2022-01-21,FALSE,M,FALSE,40,1
-64,112,2022-01-21,FALSE,M,FALSE,40,2
-64,2719,2022-01-21,FALSE,M,FALSE,40,3
65-,7,2022-01-21,FALSE,M,FALSE,40,1
65-,1,2022-01-21,FALSE,M,FALSE,40,2
65-,2747,2022-01-21,FALSE,M,FALSE,40,3
65-,1,2022-01-21,FALSE,U,FALSE,40,3
UNK,11,2022-01-21,FALSE,U,FALSE,40,1
UNK,2,2022-01-21,FALSE,U,FALSE,40,2
UNK,324,2022-01-21,FALSE,U,FALSE,40,3
-64,395,2022-01-22,FALSE,F,FALSE,40,1
-64,130,2022-01-22,FALSE,F,FALSE,40,2
-64,4594,2022-01-22,FALSE,F,FALSE,40,3
65-,15,2022-01-22,FALSE,F,FALSE,40,1
65-,7,2022-01-22,FALSE,F,FALSE,40,2
65-,2963,2022-01-22,FALSE,F,FALSE,40,3
-64,470,2022-01-22,FALSE,M,FALSE,40,1
-64,229,2022-01-22,FALSE,M,FALSE,40,2
-64,1271,2022-01-22,FALSE,M,FALSE,40,3
65-,9,2022-01-22,FALSE,M,FALSE,40,1
65-,8,2022-01-22,FALSE,M,FALSE,40,2
65-,2383,2022-01-22,FALSE,M,FALSE,40,3
65-,1,2022-01-22,FALSE,U,FALSE,40,3
UNK,4,2022-01-22,FALSE,U,FALSE,40,1
UNK,4,2022-01-22,FALSE,U,FALSE,40,2
UNK,184,2022-01-22,FALSE,U,FALSE,40,3
-64,367,2022-01-23,FALSE,F,FALSE,40,1
-64,336,2022-01-23,FALSE,F,FALSE,40,2
-64,564,2022-01-23,FALSE,F,FALSE,40,3
65-,20,2022-01-23,FALSE,F,FALSE,40,1
65-,22,2022-01-23,FALSE,F,FALSE,40,2
65-,1291,2022-01-23,FALSE,F,FALSE,40,3
-64,479,2022-01-23,FALSE,M,FALSE,40,1
-64,401,2022-01-23,FALSE,M,FALSE,40,2
-64,261,2022-01-23,FALSE,M,FALSE,40,3
65-,13,2022-01-23,FALSE,M,FALSE,40,1
65-,17,2022-01-23,FALSE,M,FALSE,40,2
65-,1243,2022-01-23,FALSE,M,FALSE,40,3
UNK,4,2022-01-23,FALSE,U,FALSE,40,1
UNK,5,2022-01-23,FALSE,U,FALSE,40,2
UNK,56,2022-01-23,FALSE,U,FALSE,40,3
-64,213,2022-01-24,FALSE,F,FALSE,40,1
-64,40,2022-01-24,FALSE,F,FALSE,40,2
-64,3008,2022-01-24,FALSE,F,FALSE,40,3
65-,21,2022-01-24,FALSE,F,FALSE,40,1
65-,5,2022-01-24,FALSE,F,FALSE,40,2
65-,2893,2022-01-24,FALSE,F,FALSE,40,3
-64,236,2022-01-24,FALSE,M,FALSE,40,1
-64,46,2022-01-24,FALSE,M,FALSE,40,2
-64,1185,2022-01-24,FALSE,M,FALSE,40,3
65-,18,2022-01-24,FALSE,M,FALSE,40,1
65-,3,2022-01-24,FALSE,M,FALSE,40,2
65-,2117,2022-01-24,FALSE,M,FALSE,40,3
UNK,6,2022-01-24,FALSE,U,FALSE,40,1
UNK,3,2022-01-24,FALSE,U,FALSE,40,2
UNK,285,2022-01-24,FALSE,U,FALSE,40,3
-64,274,2022-01-25,FALSE,F,FALSE,40,1
-64,73,2022-01-25,FALSE,F,FALSE,40,2
-64,3885,2022-01-25,FALSE,F,FALSE,40,3
65-,14,2022-01-25,FALSE,F,FALSE,40,1
65-,9,2022-01-25,FALSE,F,FALSE,40,2
65-,4556,2022-01-25,FALSE,F,FALSE,40,3
-64,312,2022-01-25,FALSE,M,FALSE,40,1
-64,108,2022-01-25,FALSE,M,FALSE,40,2
-64,1443,2022-01-25,FALSE,M,FALSE,40,3
65-,15,2022-01-25,FALSE,M,FALSE,40,1
65-,7,2022-01-25,FALSE,M,FALSE,40,2
65-,3296,2022-01-25,FALSE,M,FALSE,40,3
-64,2,2022-01-25,FALSE,U,FALSE,40,3
UNK,6,2022-01-25,FALSE,U,FALSE,40,1
UNK,2,2022-01-25,FALSE,U,FALSE,40,2
UNK,472,2022-01-25,FALSE,U,FALSE,40,3
-64,311,2022-01-26,FALSE,F,FALSE,40,1
-64,88,2022-01-26,FALSE,F,FALSE,40,2
-64,3888,2022-01-26,FALSE,F,FALSE,40,3
65-,24,2022-01-26,FALSE,F,FALSE,40,1
65-,12,2022-01-26,FALSE,F,FALSE,40,2
65-,3977,2022-01-26,FALSE,F,FALSE,40,3
-64,411,2022-01-26,FALSE,M,FALSE,40,1
-64,163,2022-01-26,FALSE,M,FALSE,40,2
-64,1455,2022-01-26,FALSE,M,FALSE,40,3
65-,15,2022-01-26,FALSE,M,FALSE,40,1
65-,4,2022-01-26,FALSE,M,FALSE,40,2
65-,2468,2022-01-26,FALSE,M,FALSE,40,3
UNK,7,2022-01-26,FALSE,U,FALSE,40,1
UNK,2,2022-01-26,FALSE,U,FALSE,40,2
UNK,446,2022-01-26,FALSE,U,FALSE,40,3
-64,262,2022-01-27,FALSE,F,FALSE,40,1
-64,84,2022-01-27,FALSE,F,FALSE,40,2
-64,3617,2022-01-27,FALSE,F,FALSE,40,3
65-,15,2022-01-27,FALSE,F,FALSE,40,1
